id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
21|Budapest II. kerület, Tölgyfa utca||198,50 M Ft||120 m2|1 654 166 Ft / m2|4|1950 előtt|2|felújított|elektromos fűtőpanel, hűtő-fűtő klíma, padlófűtés||utca, közterület - ingyenes|maganszemely|21|"Eladó egy elegáns, modern nagypolgári otthon a II. kerület szívében! Egy lakás, amely ötvözi a klasszikus nagypolgári hangulatot a modern, letisztult dizájnnal!

Képzeld el, hogy egy tágas, 120 m²-es otthonba térsz haza minden nap, amely nemcsak impozáns méreteivel, hanem praktikus elrendezésével és stílusos kialakításával is lenyűgöz.

II. kerület, frekventált lokáció – kiváló közlekedés, mégis nyugodt környezet. A háztól 150 méterre van a Duna part, szembe a Parlament. Parkolás megoldott. Tágas és fényárban úszó terek – a nagypolgári építészet eleganciája. Modern és letisztult belső kialakítás – azonnal költözhető, vagyis költözhető lesz május közepétől. A lakás teljes felújításon esett, esik át. Mindet kicseréltünk kivéve a főfalakat. Új víz, villany, csatornahálózat, új ablakok és ajtó..."|https://ingatlan.com/34668729|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|7.5|0.0|0|0|0|0|0|0|1|0|7.5|0.0|7.5|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5132665|19.0362055|Budapest II. kerület, Tölgyfa utca|Budapest prémium kerület|1.3
22|Budapest XII. kerület, Schwartzer Ferenc utca||179 M Ft||114 m2|1 529 914 Ft / m2|4||3|jó állapotú|gázkazán|6 m2|utca, közterület|maganszemely|15|"Fényárban úszó nagypolgári lakás.

A tágas nappali alkalmas vendégségek tartására, gyerekeknek játszani, közös családi pihenésekre. Különlegessége egy működő kandalló a téli napokra. A nappali és a hálószobák klimatizáltak. Az ablakok jól szigeteltek, a lakás rezsije alacsony. (nekünk átalány 13.811 a gáz, 7286 a villany) A fűtést gázkazán és radiátorok biztosítják.

A lakásnak két erkélye is van, egyikről a budai hegyekre látni. A gangról és a konyha ablakból pedig különleges kilátás nyílik a budai várra.

Közel parkok: Városmajor, Vérmező, szuper játszóterek, hangulatos kávézók, pékségek. A déli pályaudvar közelsége miatt tömegközlekedéssel könnyen el lehet jutni bárhova. 15 perc sétával a Kissvábhegyen lehet kirándulni, vagy 10 perc alatt fel lehet buszozni a Normafára.

Befektetési cél..."|https://ingatlan.com/34659530|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|-6.0|0|0|0|0|0|1|0|1|3.2|6.0|-2.8|XII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.4998773|19.0237296|Budapest XII. kerület, Schwartzer Ferenc utca|XII. ker. Budai hegyek - Villa negyed|1.4
23|Budapest XII. kerület, Városmajor utca||129 M Ft||76 m2|1 612 500 Ft / m2|3|1950 és 1980 között|1|felújított|gázkazán|8 m2|utca, közterület|maganszemely|7|"- nagyon jó elhelyezkedésű
- csendes
- teljesen felújított (víz, villany, gáz, csatorna, ablakok, szaniter, bejárati ajtó)
- saját ősfás kert (inkább park, 2200 nm)
- erkély
- modern technológia
- beépítetlen konyhabútor
- beépített gardrobe
- minden világítás ledes
- nagyon alacsony rezsi
- klimatizált

Társasház:

- teljes homlokzat felújítás szigeteléssel
- csendes lakók, kis létszam
- a ház komoly megtakarítással rendelkezik
- folyamatosan fejlődő lakóközösség

A lakás hitelmentes, azonnal költözhető.
Tulajdonostól, ingatlanosok kíméljenek."|https://ingatlan.com/34935052|||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|2.5|0.0|0|0|0|1|0|0|1|0|6.3|0.0|6.3|XII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5062479|19.0164794|Budapest XII. kerület, Városmajor utca|XII. ker. Budai hegyek - Villa negyed|1.4
24|Budapest II. kerület, Fillér utca||179,99 M Ft||127 m2|1 406 171 Ft / m2|3||3|jó állapotú|házközponti|2 m2||maganszemely|20|"Két bejáratos, világos, sok ablakkal és nagy terekkel rendelkező, erkélyes nagypolgári lakás a Rózsadomb aljában

A nagypolgári lakásokat magas belmagasságuk és nagy tereik miatt szeretjük, de ma már ez sok esetben sajnos leválasztott lakásokat jelent, ami hosszú sötét folyosókat és ablaktalan hallokat eredményez…Most viszont egy olyan lakást ajánlok, ami abszolút meghazudtolja ezt a képet.

Eladásra kínálok egy nagy terekkel, sok ablakkal és nagyszerű elosztással rendelkező nagypolgári lakást a Rózsadomb aljában található Fillér utcában egy régi patinás házban. Itt nincsenek hasznavehetetlen négyzetméterek. Jelenlegi formájában is tökéletes, de további lehetőségeket is rejt magában. Nagy mérete, két bejárata, sok ablaka és 3 vizesblokkja miatt egyszerűen kialakíthat belőle akár két különá..."|https://ingatlan.com/34922194|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5133288|19.0165505|Budapest II. kerület, Fillér utca|Budapest prémium kerület|1.3
25|Budapest II. kerület, Bem József utca||289 M Ft||96 m2|2 934 010 Ft / m2|3|1950 és 1980 között|3|felújított|házközponti egyedi méréssel, hűtő-fűtő klíma, kandalló|5 m2||maganszemely|20|"ERKÉLYES DUNAI PANORÁMÁS LUXUS KIVITELEZÉSBEN FELÚJÍTOTT 96-nm-es LAKÁS ELADÓ!
2. kerület frekventált részén a Bem József utcában eladóvá vált ez a 91 nm-es, 5nm-es erkéllyel rendelkező, utcai nézetű, Dunai panorámás, napfényes, luxus kivitelezésben felújított lakás, amely egy rendezett, szép állapotú Társasház 3.emeletén található.A belsőépítészek nagy hangsúlyt fektettek a lehető legpraktikusabb elrendezésre, ezzel is minél jobban kihasználva a lakás került kialakításra 2 hálószoba, 2 fürdőszoba, tágas gépesített konyha étkezővel, hatalmas nappali, tágas előszoba és egy gardrób szoba.A lakásban a bútorok egyrészt neves lakberendező által egyedileg tervezett és gyártott exkluzív, illetve egyedi olasz desing bútorokkal berendezett, melyeket még szebbé varázsolnak a gyönyörű textíliák.Minde..."|https://ingatlan.com/34915458|||||||||||||||||||||0.0|0.0|0.0|15.2|0.0|6.4|0.0|0.0|0|0|0|1|0|1|0|0|21.6|0.0|21.6|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5117938|19.0361955|Budapest II. kerület, Bem József utca|Budapest prémium kerület|1.3
26|Budapest XII. kerület, Krisztina körút 31-33.||99,99 M Ft||64 m2|1 562 343 Ft / m2|3||4|felújított|hűtő-fűtő klíma, házközponti||utca, közterület - ingyenes|maganszemely|21|"SCROLL DOWN FOR ENGLISH

Eladó lakás Buda szívében, páratlan panorámával a Várra és a Vérmezőre!

Budapest 1122 – Krisztina körút 31-33. szám alatt kínálok megvételre egy 61,5 m²-es, 4. emeleti, világos és modern lakást, amely lenyűgöző kilátással rendelkezik a Budai Várra és a Vérmező zöldjére.
A lakás amerikai konyhás nappalival rendelkezik, ahol a nappali, étkező és a konyha egy légtérben kapott helyet, így ideális a közös pillanatokhoz. Ezen kívül két külön nyíló szoba található, az egyikhez gardróbhelyiség is tartozik.
A fürdőszobában walk-in zuhanyzó és WC található, valamint külön is van egy vendég-WC, ami növeli a kényelmet.
A fürdőszoba szekrény, gardrób, előszoba bútorzat és a teljes konyhaszekrény egyedi asztalosmunka, strapabíró, időtálló és kifejezetten ebbe a térbe készült, a..."|https://ingatlan.com/34880999|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.5034029|19.0236897|Budapest XII. kerület, Krisztina körút 31-33.|XII. ker. Krisztinaváros|1.25
27|Budapest XII. kerület, Városmajor utca||112 M Ft||64 m2|1 684 210 Ft / m2|3||2|felújított|gázkazán|5 m2|utca, közterület - fizetős övezet|maganszemely|10|"Eladósorba került városmajori otthonunk!

KÖRNYÉK:

- Kiváló tömegközlekedés mellett, a Városmajor park pihenést, sportot, szórakozást kínál, pár lépésre a lakástól.
- Parkolni az utcán - önkormányzati engedéllyel - éves szinten pár ezer forintért lehet.
- 200 méteren belül a környék legjobb óvodája, általános iskolája, gimnáziuma található.

LAKÁS:

- A kifejezetten napos, világos lakás minden helyisége ablakkal ellátott, amelyek NEM a Városmajor utcára, hanem zöldfás kertre néznek, a teraszon reggeli kávédat kortyolgatva kedves mókus család életét figyelheted meg.
- Az ingatlan 2017-ben teljeskörű felújításon, átépítésen esett át. 64 nm-en egy amerikai konyhás nappali, 2 hálószoba, jó méretű erkély és egy fürdőszoba kapott helyet. Biztonsági bejárati ajtó, beltéri ajtók cserélve, ablakok..."|https://ingatlan.com/34852123|||||||||||||||||||||0.0|0.0|3.5|0.0|0.0|0.0|0.0|0.0|0|0|1|0|0|0|0|0|3.5|0.0|3.5|XII. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.5062479|19.0164794|Budapest XII. kerület, Városmajor utca|XII. ker. Farkasrét|1.15
28|Budapest II. kerület, Fekete Sas utca 5.||174,90 M Ft||95 m2|1 841 052 Ft / m2|3|1950 előtt|2|felújított|gázkazán, padlófűtés, hűtő-fűtő klíma||utca, közterület - fizetős övezet|maganszemely|16|"Eladó egy luxus szinten felújított, nappali + 2 hálószobás, 2 fürdőszobás második emeleti (3. szint), déli fekvésű lakás szaunával jó állapotú, szecessziós, liftes társasházban. A lakás minden ablaka a Fekete Sas utcára néz, ezért csendes és rendkívül világos, a ház bejárata a Tölgyfa u 14.ből nyílik.

Az előtérbe belépve balra található a gardrob/tároló, jobbra az egyik hálószoba és a kádas fürdőszoba/wc/szauna.

Továbbhaladva balra a konyhabútor, az utcai ablak előtt pedig a nagy nappali található a mennyezetre épített projektorral. Balra a nappaliból egy nagy, kétszárnyú ajtón érhető el a másik hálószoba, amelyből a második, zuhanyzós fürdőszoba/wc nyílik.

A lakás néhány évvel ezelőtt teljes gépészeti, elektromos és belsőépítészeti felújításon esett át, jelenleg újszerű állapotban van,..."|https://ingatlan.com/34851683|||||||||||||||||||||0.0|4.0|0.0|7.6|0.0|0.0|0.0|0.0|0|1|0|1|0|0|0|0|11.6|0.0|11.6|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.51288599999999|19.0355525|Budapest II. kerület, Fekete Sas utca 5.|Budapest prémium kerület|1.3
29|Budapest XII. kerület, Márvány utca 27.||139,70 M Ft||94 m2|1 486 170 Ft / m2|3 + 1 fél||3|felújított|gázkazán||utca, közterület|maganszemely|18|"Eladó a Márvány utcában egy 94 négyzetméteres, 3. emeleti, teljes körűen felújított, nagypolgári lakás. 

A LAKÁSRÓL

A lakás 94 négyzetméter, rendkívül jó elrendezéssel. A térérzet minden helyiségben tágas, amit a nagypolgári belmagasság csak tovább fokoz. Az ingatlanba belépve egy előszoba, konyha, étkező funkciókat ellátó térbe jutunk, ahol új, gépesített konyha (beépített hűtő, mosogatógép, sütő, tűzhely) várja a leendő tulajdonost, mellette kényelmesen elfér egy családi étkező, illetve akár egy négy méteres gardrób szekrény is. Innen nyílik minden további helyiség:
- kádas, dupla mosdós, mosógépes, wc-s fürdőszoba, 
- külön wc kézmosóval, 
- nappali, 
- 3 hálószoba. 
A szobák mindegyike ablakos, a nappali és a legnagyobb hálószoba a Márvány utcára nyílnak, dél-nyugati tájolással, ami ..."|https://ingatlan.com/34833655|||||||||||||||||||||0.0|0.0|0.0|11.399999999999999|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|11.4|0.0|11.4|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.4950144|19.0214596|Budapest XII. kerület, Márvány utca 27.|XII. ker. Általános|1.0
30|Budapest II. kerület, Szász Károly utca 2.||197 M Ft||86 m2|2 290 697 Ft / m2|4|1950 előtt|2|felújított|gázkazán|||maganszemely|22|"Scroll down for English

Eladó felújított nagypolgári lakás Víziváros szívében.
86 m² | 4 szoba | 2 fürdőszoba | 2 lift | 2 klíma
Különleges lehetőség a II. kerület egyik legkeresettebb részén, Víziváros szívében!
Eladásra kínálok egy 86 m²-es, világos, csendes, teljeskörűen felújított, lakást, kétliftes társasház 2. emeletén. A ház rendezett, nyugalmas, jó lakóközösséggel. A Varsányi Irén utcai bejáratnál zöld kert biztosít barátságos, kényelmes megérkezést. A remek közlekedéi lehetőség ellenenére kisforgalmú utcában van, nagyon csendes.
Főbb jellemzők:
•86 m²-es lakótér
•4 szoba
•2 fürdőszoba – egyik káddal, másik zuhanyzóval
•2 klímaberendezés
•2 lift
•Teljeskörű műszaki és esztétikai felújítás (új: elektromos rendszer, víz rendszer , ablakok, gépészet, burkolatok, kazán)
•A nappali han..."|https://ingatlan.com/34814487|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5096464|19.0325436|Budapest II. kerület, Szász Károly utca 2.|Budapest prémium kerület|1.3
31|Budapest II. kerület, Bajvívó utca||141,30 M Ft||74 m2|1 800 000 Ft / m2|2 + 1 fél|1950 előtt|4|jó állapotú|házközponti egyedi méréssel|9 m2|utca, közterület|maganszemely|20|"Üdvözlők Mindenkit!

Igazi nagypolgári életérzés csendes zsákutcájában Buda forgalmas környékének.
A lakás úszik a napsütésben.
A ház 1942-ben épült Buhaus stílusban. A lakásban hőszivattyús központi fűtés van. Közös költség 34 eFt mely tartalmazza a lift, házmester egyéb díjakat és egyedi mérés szerint a fűtést is.
A házhoz lent óvóhely tartozik.
Kiváló tömegközlekedési lehetőség. Piac, bankok, pláza, piac 3 saroknyira.
2. kerület Mechwart ligettől 2 sarokra, csöndes zsákutcában, liftes ház 4. emeletén 74 nm-es, teraszos (9nm), panorámás lakás eladó.
A zsákutcában játszótér és kisebb kutyasétáltató található,

A lakás: Az előszobából nyílik egy wc.
Tovább haladva a konyhába lehet nyitni, ami ablakos és egy játszótérre néz.
A konyhából egy zuhanyzófülke is nyílik.
Az előszobából nyílik egy..."|https://ingatlan.com/34800004|||||||||||||||||||||9.0|0.0|0.0|0.0|0.0|3.2|0.0|-2.0|1|0|0|0|0|1|0|1|12.2|2.0|10.2|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.509797|19.0311761|Budapest II. kerület, Bajvívó utca|Budapest prémium kerület|1.3
32|Budapest XII. kerület, Gyógyfű utca||239,90 M Ft||84 m2|2 363 546 Ft / m2|3|2024|földszint|újszerű|hőszivattyú|35 m2|teremgarázs hely - kötelező megvenni|maganszemely|17|"Stílusos, újépítésű lakás a Svábhegy lábánál – ahol a nyugalom és a város közelsége találkozik

Eladó egy 84 nm-es, letisztult vonalvezetésű, modern lakás a közkedvelt Evergreen Lakóparkban, a Svábhegy lábánál – ideális választás azoknak, akik értékelik a zöldövezet csendjét, de nem szeretnének lemondani a belváros gyors elérhetőségéről.

Északkeleti fekvésének köszönhetően a lakás nem úszik fényárban, viszont kellemes fényérzetű túlmelegedés nélkül. Ez a fekvés különösen előnyös home office-hoz vagy pihenéshez – itt nem kell árnyékolóval harcolni a napsugarak ellen, mégis kellemes és barátságos a tér.

✨ A lakás jellemzői:
• 84 m²-es, kiváló elosztású, 3 szobás lakótér
• Saját kert a reggeli kávék és esti kikapcsolódás helyszíneként
• Modern konyha és fürdőszoba, minőségi burkolatokkal
• ..."|https://ingatlan.com/34799023||A++|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|2.5|0.0|0|0|0|0|0|1|1|0|5.7|0.0|5.7|XII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.501959|19.020912|Budapest XII. kerület, Gyógyfű utca|XII. ker. Budai hegyek - Villa negyed|1.4
33|Budapest XII. kerület, Városmajor utca||169 M Ft||86 m2|1 715 736 Ft / m2|3|1981 és 2000 között|földszint|felújított|gázkazán|25 m2|udvari beálló - kötelező megvenni|ingatlaniroda|30|"XII. Kerület KÖZKEDVELT részén a VÁROSMAJOR utcában kínálok eladásra egy RENDSZERETŐ RENDEZETT 8 lakásos 3 SZINTES TÁRSASHÁZ földszintjén egy 86nm-es, 3 SZOBÁS, AMERIKAI KONYHA NAPPALIS , NAPFÉNYES, DÉL-NYUGATI TÁJOLÁSÚ, 25 nm-es HANGULATOS SAJÁT KERTTEL.

-2009-ben TELJESKÖRŰEN FEl LETT ÚJÍTVA prémium anyaghasználattal MŰSZAKILAG illetve ESZTÉTIKAILAG-

-Hangulatos otthonos MEDITERRÁN stílusban felújított igazi otthon érzettel-

-SAJÁT UDVARI BEÁLLÓVAL- 11.900.000.-Ft

- Saját tárolóval (4 nm-es ) (3.000.000.-Ft) illetve ingyenes közös tároló is tartozik az ingatlanhoz-

Környék leírása:

A lakás kiváló elhelyezkedésű, rendezett, biztonságos környéken található. A mindennapi élethez szükséges szolgáltatások gyalogosan is könnyen elérhetők: néhány perc sétára található több élelmiszerbolt,..."|https://ingatlan.com/34900249|||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|-2.0|0|0|0|1|0|0|0|1|3.8|2.0|1.8|XII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5062479|19.0164794|Budapest XII. kerület, Városmajor utca|XII. ker. Belváros|1.0
34|Budapest XII. kerület, Krisztinaváros||95 M Ft||85 m2|1 117 647 Ft / m2|3|1950 előtt|1|jó állapotú|gáz (konvektor)|||ingatlaniroda|8|"Krisztinavárosban, karbantartott társasházban, emeleti, 3 szobás, keleti és déli fekvésű, polgári stílusú lakás.

Az épület a Vérmező parkkal szemben a Déli pályaudvarnál található.

A lakásba lépve egy tágas előszoba fogad minket. Itt került kialakításra teakonyha és két tároltást könnyítő beépített szekrény.

Szobái tágasak, fekvésüknek és nagyméretű nyílászáróinak köszönhetően naposak.

Az ingatlan lakás és iroda számára is kiváló lehetőség. Jelenleg irodaként funkcionál.

A lakás fűtését gázkonvektorok biztosítják.

Az ingatlan kizárólag irodánk kínálatában elérhető!

Jöjjön el és tekintse meg mielőbb!"|https://ingatlan.com/34632432|||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|3.8|0.0|3.8|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.4993632|19.027497|Budapest XII. kerület, Krisztinaváros|XII. ker. Krisztinaváros|1.25
