id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
21|Budaörs, Szabadság út 278.||219,00 M Ft||135 m2|1 622 200 Ft / m2||2025|||hőszivattyú||udvari beálló - benne van az árban|maganszemely|21|"Új képek

Eladó Budaörsön új építésű, Luxus családi ikerház 400 nm-es telekkel (társasház). Panoráma a Törökugratóra, hi-tech műszaki tartalom, nappali+3 szoba (120 nm), 2 fürdőszoba, plusz 2 terasz (kertkapcsolatos és függőterasz). Kocsibeálló, elektromos autó töltő, Dél-Nyugati tájolás.

Műszaki jellemzők
- A++ energiaosztály
- Innovatív ProKoncept falazóanyag
- Hatalmas Alumínium nyílászárók - Aluprof (3 rétegű üvegezés, kettős tömítés)
- Hatékony textilredőny - Aluprof (wifi, mobil app, egyben szúnyogháló is)
- Energiatakarékos hőszivattyús fűtés-hűtés (mennyezet hűtés, padlófűtés)
- Hővisszanyerős szellőztető rendszer (szűrt friss levegő)
- Elektromos autó töltési pont (1 db)

Tulajdonostól
Átadás 2025 augusztus"|https://ingatlan.com/34659120|400 m2|A++|||||||||||||||||||9.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|1|0|0|1|0|0|0|0|12.8|0.0|12.8|Orbánhegy|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Új Lakónegyed|1.15
22|Budaörs, Szabadság út 278.||245,00 M Ft||145 m2|1 689 634 Ft / m2||2025|||hőszivattyú||udvari beálló - benne van az árban|maganszemely|22|"Új képek

Eladó Budaörsön új építésű, Luxus családi ikerház 600 n m-es telekkel (társasház). Panoráma a Törökugratóra, hi-tech műszaki tartalom, nappali+3 szoba (120 nm), 3 fürdőszoba, plusz 2 terasz (kertkapcsolatos és tetőterasz). Belső szauna, külső jakuzzi, kocsibeálló, elektromos autó töltő, Dél-Nyugati tájolás.

Műszaki jellemzők
- A++ energiaosztály
- Innovatív ProKoncept falazóanyag
- Hatalmas Alumínium nyílászárók - Aluprof (3 rétegű üvegezés, kettős tömítés)
- Hatékony textilredőny - Aluprof (wifi, mobil app, egyben szúnyogháló is)
- Energiatakarékos hőszivattyús fűtés-hűtés (mennyezet hűtés, padlófűtés)
- Hővisszanyerős szellőztető rendszer (szűrt friss levegő)
- Elektromos autó töltési pont (1 db)

Tulajdonostól
Átadás 2025 augusztus"|https://ingatlan.com/34659069|600 m2|A++|||||||||||||||||||9.0|12.0|0.0|3.8|0.0|0.0|0.0|0.0|1|1|0|1|0|0|0|0|24.8|0.0|24.8|Orbánhegy|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Új Lakónegyed|1.15
23|Budaörs, Kígyó utca||330 M Ft||515 m2|640 776 Ft / m2||1981 és 2000 között||felújítandó|gázkazán||önálló garázs - benne van az árban|maganszemely|21|"Befektetők vagy összeköltözők figyelmébe!

Eladó Budaörs Kamaraerdőn, csendes zöldövezeti részen, egy 1996-ban épült mindösszesen 515 m2 hasznos alapterülettel bíró, örökpanorámás, összközműves teljes ház.

A ház Kamaraerdő egyik magaspontján, a Kígyó utcában található, egy magánútra fűzött teleksor – lakópark – legfelső épülete, ami egy zsákutca végén helyezkedik el. Az ingatlan 4 szintes + tetőtérbeépítéssel zárul. Közlekedése ideális, 87-es, 187-es, 287-es, 288-as busz megállója 10-15 perc, a 41-es villamos megállója 20 perc sétára található.

Az épületben három nagyméretű lakás található. A ház földszintjén egy 138 m2-es, nappali + két hálószobás, teraszos (13 m2) lakás található, a hozzá tartozó alagsori szinten lévő úszómedence - fitness helyiséggel, mosókonyhával, iroda helyiséggel,..."|https://ingatlan.com/34643878|515 m2||||||||||||||||||||0.0|4.0|0.0|0.0|0.0|9.600000000000001|0.0|-4.0|0|1|0|0|0|1|0|1|13.6|4.0|9.6|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
24|Budaörs, Vörösbegy utca 7.||299 M Ft||283 m2|1 056 537 Ft / m2||1981 és 2000 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|maganszemely|20|"Eladó tulajdonostól Budaörs Kamaraerdő madárcsicsergős ,kertvárosi részén, szép házak környezetében egy önálló családi ház.
A családi ház szépen gondozott sík telken áll.
A ház háromszintes, amely emelet, földszint, pinceszintből áll.
Emeleti szinten, tetőtéri beépítésű, nappai ,4 hálószoba, fürdőszoba, wc került kialakításra.
Földszinten: nagy terasz, tágas konyha étkezővel, tágas nappali, gardrób, fürdő és wc található.
A pince szinten 2 állásos garázs, háztartási helyiség, konditerem, szauna,solárium tároló helyiségek.
Gyönyörű,ápolt,gondozott diszkert,a kertben 10x5,5-es fűtött medence.
Minőségi anyagok, modern konyha beépitett AEG gépekkel,jól megtervezett belső kialakítás, déli délnyugati tájolású, és méreteiben nagy terek jellemzik.
Műszaki leírások:
- klíma
- riasztó berendezés
- k..."|https://ingatlan.com/32806543|283 m2||||||||||||||||||||0.0|8.0|0.0|0.0|0.0|0.0|0.0|0.0|0|1|0|0|0|0|0|0|8.0|0.0|8.0|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
25|Budaörs, Kossuth Lajos utca||174,90 M Ft||135 m2|1 295 555 Ft / m2||2026|||mennyezeti hűtés-fűtés, hőszivattyú||önálló garázs - benne van az árban|maganszemely|15|"*Ingatlan közvetítők kérem ne keressenek!

Kedves Érdeklődő!

Eladásra kínálom hamarosan elkészülő ikerházamat Budaörs szívében, a Kossuth Residence lakóparkban.

Ez az ingatlan több szempontból is különleges: a négy ikerház közül ez az egyetlen, ami saját garázzsal rendelkezik — ami számomra kifejezetten előnyt jelentett a választásnál.
Illetve, az épület hátsó, nem utcafronti elhelyezkedésének köszönhetően egy nyugodt, privát kert is tartozik hozzá.

A ház nettó 120 m² alapterületű, nappali + 3 hálószobás elrendezésű, két külön fürdőszobával és vendég wc-vél rendelkezik, ezen felül tartozik hozzá egy 14 m²-es erkély, egy 16 m²-es terasz, és a már említett 69 m²-es saját kert is.

A ház modern technológiával és minőségi anyagokból épült: Wienerberger Porotherm 30 X-therm téglából, 15 cm v..."|https://ingatlan.com/34836655|698 m2|A+|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Új Lakónegyed|1.15
26|Budaörs, Fügefa utca||159,90 M Ft||175 m2|913 714 Ft / m2||||felújított|gázkazán, kandalló||udvari beálló|maganszemely|18|"Panorámás családi ház Budaörs egyik legjobb utcájában – felújított műszaki állapot, kényelmes elrendezés, tulajdonostól!

Eladó Budaörs kedvelt, aszfaltozott utcájában egy 175 nm-es családi ház, 715 nm-es belterületi telken, kiváló műszaki állapotban, panorámás kilátással és családbarát kialakítással.

A ház műszakilag felújításon esett át, így stabil, megbízható alapot kínál új tulajdonosa számára. Esztétikai korszerűsítésre még lehetőség van, így az otthon teljesen személyre szabható.

Főbb jellemzők:

5 szoba

Amerikai konyhás, világos nappali

2 fürdőszoba

Külön mosókonyha

Kandalló

Nagyméretű fedett terasz + 2 kisebb terasz

Automata öntözőrendszerrel felszerelt kert

Térkövezett kocsibeálló

Minden közművel rendelkezik

10 méter széles telek

Aszfaltozott, csendes utca

Iskolabusz ..."|https://ingatlan.com/34904329|715 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|9.600000000000001|0.0|0.0|0|0|0|0|0|1|0|0|9.6|0.0|9.6|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
27|Budaörs, Károly király utca||98 M Ft||84 m2|1 166 666 Ft / m2||1950 előtt||közepes állapotú|gázkazán||udvari beálló - benne van az árban|maganszemely|9|"! Ingatlanosok megkeresését határozottan nem kérem ! Köszönöm.

Magánszemélytől eladó!

Budaörsön, infrastruktúrával kiválóan ellátott elhelyezkedéssel, az M1/M7 bevezetőhöz közel, mégis csendes családi házas részén, aszfaltozott utcában eladó ház, felújítandó ingatlannal, teljes közműbekötéssel. Az ingatlan rendkívül frekventált elhelyezkedésű épület, ritkaság Budaörs ingatlankínálatában.

Telek mérete: 529 nm
Megközelítés: bejegyzett szolgalmi joggal biztosított

Irányár: 98 M Ft

287, 288 és 40E buszok megállója 100 méterre a telek bejáratától, a közelben Tesco, Lidl, Auchan, stb.

A telken található 84 nm lakás, továbbá még egy 18 nm alapterületű tároló és 16 nm tégla építésű garázs, valamint több tégla építésű gazdasági épület.
Amennyiben felkeltette érdeklődését, készséggel várom hív..."|https://ingatlan.com/34892186|529 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
28|Budaörs, Esztergályos utca||385 M Ft||397 m2|969 773 Ft / m2||1981 és 2000 között||jó állapotú|gázkazán||udvari beálló - benne van az árban|maganszemely|22|"Budaörs és Budapest XI. kerület Madárhegy/Sasad Resort határán eladó egy 2 (esetleg 3) lakásos családi ház, 1178 nm-es telken.

A ház az 1990-es évek végén épült, 2 szintes, folyamatosan karbantartott, jó állapotú. A földszinti lakás 120 nm-es, 3 szoba, étkező, hall, nagy konyha és nagy kamra, fürdő, WC, előtér/télikert. Az emeleti lakásba belépve balra, illetve jobbra fordulva gyakorlatilag két külön lakást találhatunk (így 2 külön lakássá is könnyen átalakítható), bejáratuk azonban (egyelőre) közös, és jelenleg is egy lakásként használjuk a két oldalt, így összesen 6 szoba + étkező-nappali, 2 fürdő, 2 konyha, 2 WC, kamra a helyiségek listája, plusz két terasz. Az épülethez tartozik még 2 garázs és egy tároló, a csatolt alaprajz szerint. Az udvaron akár 5-6 autó parkolása is megoldott. A ..."|https://ingatlan.com/34882120|397 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
29|Budaörs, Víg utca||118 M Ft||74 m2|1 594 594 Ft / m2||2001 és 2010 között||jó állapotú|gázkazán, hűtő-fűtő klíma||udvari beálló - benne van az árban|maganszemely|14|"Eladó egy 2 lakásos családi ház az Odvas hegy aljában.
Ez a leírás az első emeleti lakásra vonatkozik, a másik lakás külön megegyezés tárgyát képezi.
Eladásra kínálok egy 74 m2 -es lakást Budaörs egyik legdinamikusabban fejlődő utcájában, a Kálvária dombtól nem messze az Odvas hegy lábánál.
Az ingatlan fekvéséből fakadóan nagyon közel van Budaörs belvárosához, de mégis közel a természetvédelmi erdőkhöz, egy rendkívűl hangulatos utcában. Így az összes közintézmény (iskolák, óvodák, egészségügyi központ, bevásárlási lehetőségek) könnyen, akár gépjármű nélkül is elérhetőek, a buszmegálló 5 perc séta, ahol minden buszjárat megáll. (40, 240, 88, 278, 140, stb).

A lakás egyedülálló panorámval rendelkezik. A hangulata páratlan.
2008-ban épült, folyamatosan karbantartott és felújított, egyedileg ..."|https://ingatlan.com/34875133|278 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Központ - Villa Negyed|1.3
30|Budaörs, József Attila utca||215 M Ft||120 m2|1 791 666 Ft / m2||||jó állapotú|gázkazán||önálló garázs - benne van az árban|maganszemely|19|"Budaörs József Attila utca.

Budaörsön a történelmi belváros szívében tulajdonostól eladó önálló családi ház.

A ház két szintes, dupla komfortos, jelenleg egy konyhával rendelkezik, de korábban kettő volt, ami bármikor visszaállítható, így kétgenerációs házzá alakítható.

4 hálószobával egy erkéllyel, két nagyméretű fürdőszobával, padlástérrel rendelkezik, valamint az udvaron egy 30m2 méteres kisház, garázs is található.

Kiváló lokáció, tömegközlekedési lehetőség, pár perc alatt elérhető minden nagyobb üzletközpont, uszoda, templom, színház, óvoda és iskola is helyben, de Budapest is csak max 15 percre van.

Ingatlanosok megkeresését, köszönettel nem kérjük.
Irányár: 215 millió Ft"|https://ingatlan.com/34865264|207 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-4.0|0|0|0|0|0|0|0|1|0.0|4.0|-4.0|Krisztinaváros|0.5|enhanced_4step|aggregated_from_2_sources|2||||Budaörs Belváros|1.0
31|Budaörs, Rezeda utca||150 M Ft||240 m2|625 000 Ft / m2||||||||maganszemely|14|"Örökpanorámás ingatlan Budaörsön, a Törökugratónál eladó.

A panorámás, háromszintes, kb. 240 m2-es családi ház 748 m2-es telken áll. A ház bontandó vagy teljes körű felújításra és dréncsövezésre szorul. 4 szoba, plusz két étkezőkonyhás nappali, 4 fürdőszoba és garázs található benne. A kertben gyümölcsfák, gyönyörű zöld környezet, elvehetetlen panoráma, a Törökugrató lábánál, a Rezeda utcában.

Ha Önnek fontos a gyönyörű panoráma és a rendezett környék, akkor tekintse meg az ingatlant.

Ára: 150 millió Ft.

Érdeklődni a megadott telefonszámon lehet."|https://ingatlan.com/34865197|240 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|6.4|0.0|0.0|0|0|0|0|0|1|0|0|6.4|0.0|6.4|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
32|Budaörs, Cserebogár utca||399,90 M Ft||220 m2|1 817 727 Ft / m2||2019||újszerű|hőszivattyú||önálló garázs|maganszemely|14|"A természetes anyagok erőteljes jelenléte, a jól eltalált arányok valamint belsőépítész közreműködése egyaránt jellemzik ezt az Octogon Deco magazinban 2021-ben bemutatott, csendes, erdőhöz közeli, Budaörsön 2019-ben épült panorámás, dél-keleti fekvésű családi házat.

A ház külső, sötét-világos homlokzata és modern tömbje is előrevetíti a belső terekben fontos szerepet játszó finom ellenpontozások játékát. Klasszikus mintát követ az épület alaprajza: a földszintre kerültek a közösségi terek, míg az emeleten kaptak helyet az intim helyiségek. Köszönhetően a nagyméretű nyílászáróknak, az enteriőrökben jól érvényesül a természetes fény, és így a ház körüli növényzet látványa is része lehet a nappali terének, ahol olyan természetes anyagok jelennek meg, mint a fa parketta és a tölgyfurnér felü..."|https://ingatlan.com/34854782|220 m2||||||||||||||||||||0.0|0.0|0.0|15.2|0.0|3.2|0.0|0.0|0|0|0|1|0|1|0|0|18.4|0.0|18.4|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
33|Budaörs, Vak Bottyán utca||350 M Ft||270 m2|1 296 296 Ft / m2||||felújított|gázkazán, hűtő-fűtő klíma||udvari beálló - benne van az árban|maganszemely|18|"Eladó szeretett otthonunk az ország egyik legjobb fekvésű városában, zöldövezetben, mégis karnyújtásnyira a fővárostól. A lokáció nehezen verhető, hiszen a forgalmas időszakokat leszámítva autóval 15 perc a belváros, 5 perc Kelenföld, de az M1-M7-M0 is néhány percre van. Biciklivel Kelenföld szintén 15 perc, de a buszmegálló sem több 3 perc sétánál, ahonnan további 8-10 perc alatt beér a busz Kelenföldre. Iskola, óvoda gyalogtávon belül.

A ház egy használati megosztási szerződéssel (tiszta jogi viszonyok) rendelkező ikerházfél, azonban a gyakorlatban teljesen önálló házként funkcionál, egyetlen közös fallal. A víz, a gáz, a villany és a csatorna teljesen különálló rendszereken fut a két házrészben, illetve a két kert is teljesen lehatárolt, önálló.

2021 óta folyamatosan fejlesztés alatt ..."|https://ingatlan.com/34844000|270 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|-14.0|0|0|0|0|0|1|0|1|3.2|14.0|-10.8|Ismeretlen|0.0|fallback|none|0||||Budaörs Belváros|1.0
34|Budaörs, Margaréta utca||295 M Ft||209 m2|1 411 483 Ft / m2||2017||újszerű|gázkazán||önálló garázs - benne van az árban|maganszemely|22|"Tisztelt Ingatlanosok, kérem ne is próbálkozzanak, nem szeretnénk egyetlen ingatlanossal sem együtt dolgozni. Köszönjük a megértésüket!

Budaörsön, a Törökugrató természetvédelmi terület határán, az egyik legszebb, csendes családi házas övezetben eladó egy 2 szintes nappali + étkező + 4 szobás, terasz és kertkapcsolatos önálló családi ház. A ház 2017-ben épült, 2024-25-ben teljes körű felújításon esett át. A képeken látható újszerű állapotban kerül meghirdetésre.

A házhoz tartozik egy 20m2-es garázs is, amely az épület része, a házból egyből a garázsba is ki tudunk menni.

A földszinten található napfényes konyha, étkező, nappali, amely egy teret alkot egymással és közvetlen kapcsolata van a kertre néző 24 m2-es terasszal. A földszinten megtalálható egy előszoba, amely beépített szekrénye..."|https://ingatlan.com/34840679|209 m2||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|3.8|0.0|3.8|Orbánhegy|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
35|Budaörs, Deák Ferenc utca||129 M Ft||72 m2|1 791 666 Ft / m2||||felújított|hűtő-fűtő klíma, kandalló||udvari beálló - benne van az árban|maganszemely|19|"Csendes utcában eladó egy utcafronti lakóház hozzá tartozik saját kertrész, udvari beálló és tároló. Napfényes szobák, nagyméretű konyha, 2 fürdőszoba wc-vel.

A földszinten előszoba, nappali, konyha, kamra és hálószoba található.

A tetőtérben is van egy fürdőszoba wc-vel. Az egyterű tágas helyiségben iroda, vendégszoba vagy gyerekszoba alakítható ki.

A hirdetésben szereplő 72 m2 a hasznos alapterület (1,9 m feletti), a tetőtérrel együtt 100 m2 az összes alapterület.

Van egy kicsi 50 m2-es kert, ami lehetőséget ad két kocsival a beállásra, vagy kertipartyk tartására. Valóban nem nagy a kert, de itt is sok időt lehet eltölteni. 2 esővízgyüjtő és komposztáló is szolgálja a környezet -tudatosságot. Az udvarban található még, fatároló, 2 db magaságyás és egy kerti tároló.

A ház építészmérn..."|https://ingatlan.com/34833364|150 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.68|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
36|Budaörs, Veréb utca 11.||359 M Ft||330 m2|1 087 878 Ft / m2||||||||maganszemely|20|"Budaörs Kamaraerdő legszebb részén eladó egy luxus kivitelű önálló családi ház. A házat a tulajdonosa árulja. A telek 812 m2 a ház 300 m2 a kétállásos garázs pedig 30 m2.
Az ingatlan egy hegytetőn helyezkedik el csodálatos örök panorámát ( Budaörs, Gazdagrét, Citadella, jó időben Gödöllőig ellátva) kínálva a benne lakóknak.
Nappali + 5 hálószoba, hatalmas gardrób szoba ( beépített széffel) 3 fürdőszoba, külön zuhanyzó, wc és mosókonyha is tartozik hozzá.
Önálló wellness részleg, jakuzzi, két funkciós ( sima és infra) szauna, télikert kandallóval, üvegpadlóval.
Az ingatlan 2007-ben épült. Az ingatlan teljesen korszerű az évek alatt folyamatos felújításokon esett át.
Ki lett cserélve az utcafront osztrák alumínium kerítésre, a kertben extra minőségű műfű lett lerakva a Holland Pázsit által ,..."|https://ingatlan.com/34826777|330 m2||||||||||||||||||||0.0|12.0|0.0|7.6|0.0|0.0|0.0|0.0|0|1|0|1|0|0|0|0|19.6|0.0|19.6|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
